full_date,product_id,product_name,store_name,total_orders,total_quantity,total_sales
1/31/2021,33,Surly Wednesday Frameset - 2017,Baldwin Bikes,1,1,422.99
1/31/2021,48,Trek Emonda S 4 - 2017,Baldwin Bikes,1,2,2849.98
1/31/2021,56,Trek Domane SLR 6 Disc - 2017,Baldwin Bikes,2,3,15564.97
1/31/2021,59,Trek Domane S 5 Disc - 2017,Baldwin Bikes,1,1,2469.99
1/31/2021,98,Electra Straight 8 3i (20-inch) - Boy's - 2017,Baldwin Bikes,1,2,783.98
1/31/2021,107,Sun Bicycles Cruz 7 - 2017,Baldwin Bikes,1,1,396.14
2/1/2021,16,Electra Townie Original 7D EQ - 2016,Baldwin Bikes,1,1,479.99
2/1/2021,19,Pure Cycles William 3-Speed - 2016,Baldwin Bikes,1,2,718.4
2/1/2021,30,Surly Ice Cream Truck Frameset - 2017,Baldwin Bikes,1,1,899.99
2/1/2021,88,Trek Precaliber 12 Girls - 2017,Baldwin Bikes,1,2,303.98
2/1/2021,104,Sun Bicycles Streamway - 2017,Baldwin Bikes,1,1,385.59
2/2/2021,8,Trek Remedy 29 Carbon Frameset - 2016,Baldwin Bikes,1,1,1619.99
2/2/2021,33,Surly Wednesday Frameset - 2017,Baldwin Bikes,1,2,845.98
2/2/2021,88,Trek Precaliber 12 Girls - 2017,Baldwin Bikes,1,1,180.49
2/4/2021,5,Heller Shagamaw Frame - 2016,Baldwin Bikes,1,2,2377.78
2/4/2021,20,Electra Townie Original 7D EQ - Women's - 2016,Baldwin Bikes,1,1,479.99
2/4/2021,23,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Baldwin Bikes,1,2,569.98
2/4/2021,55,Trek Domane S 6 - 2017,Baldwin Bikes,1,2,4319.98
2/5/2021,7,Trek Slash 8 27.5 - 2016,Baldwin Bikes,1,1,3599.99
2/5/2021,45,Haro SR 1.2 - 2017,Baldwin Bikes,1,1,809.09
2/5/2021,57,Trek Emonda S 5 - 2017,Baldwin Bikes,1,2,3199.98
2/5/2021,82,Electra Amsterdam Original 3i Ladies' - 2017,Baldwin Bikes,1,2,1187.98
2/5/2021,88,Trek Precaliber 12 Girls - 2017,Baldwin Bikes,1,2,353.38
2/8/2021,4,Trek Fuel EX 8 29 - 2016,Baldwin Bikes,1,2,4639.98
2/8/2021,10,Surly Straggler - 2016,Baldwin Bikes,1,2,2943.1
2/8/2021,45,Haro SR 1.2 - 2017,Baldwin Bikes,1,2,1391.98
2/8/2021,61,Trek Powerfly 8 FS Plus - 2017,Baldwin Bikes,1,1,4499.99
2/8/2021,62,Trek Boone 7 - 2017,Baldwin Bikes,1,1,2799.99
2/8/2021,66,Sun Bicycles Revolutions 24 - 2017,Baldwin Bikes,1,2,476.88
2/8/2021,72,Sun Bicycles Biscayne Tandem 7 - 2017,Baldwin Bikes,1,1,495.99
2/8/2021,100,Electra Townie 3i EQ (20-inch) - Boys' - 2017,Baldwin Bikes,1,2,911.38
2/9/2021,11,Surly Straggler 650b - 2016,Baldwin Bikes,1,2,3025.78
2/9/2021,26,Electra Townie Original 7D EQ - 2016,Baldwin Bikes,1,2,1079.98
2/9/2021,100,Electra Townie 3i EQ (20-inch) - Boys' - 2017,Baldwin Bikes,1,1,455.69
2/9/2021,106,Sun Bicycles Cruz 3 - 2017,Baldwin Bikes,1,2,854.98
2/11/2021,48,Trek Emonda S 4 - 2017,Baldwin Bikes,1,1,1394.99
2/11/2021,55,Trek Domane S 6 - 2017,Baldwin Bikes,1,2,5129.98
2/11/2021,101,Electra Townie 7D (20-inch) - Boys' - 2017,Baldwin Bikes,1,2,632.38
2/13/2021,5,Heller Shagamaw Frame - 2016,Baldwin Bikes,1,2,2509.88
2/13/2021,28,Surly Karate Monkey 27.5+ Frameset - 2017,Baldwin Bikes,1,1,2374.99
2/13/2021,39,Trek Stache 5 - 2017,Baldwin Bikes,1,2,2399.98
2/13/2021,42,Trek Fuel EX 5 27.5 Plus - 2017,Baldwin Bikes,1,1,2184.99
2/13/2021,57,Trek Emonda S 5 - 2017,Baldwin Bikes,1,1,1599.99
2/13/2021,60,Sun Bicycles ElectroLite - 2017,Baldwin Bikes,1,2,2495.98
2/13/2021,72,Sun Bicycles Biscayne Tandem 7 - 2017,Baldwin Bikes,1,2,1177.98
2/13/2021,95,"Electra Girl's Hawaii 1 16"" - 2017",Baldwin Bikes,1,2,479.98
2/14/2021,92,Haro Shredder 20 - 2017,Baldwin Bikes,1,2,335.98
2/15/2021,4,Trek Fuel EX 8 29 - 2016,Baldwin Bikes,1,2,5509.98
2/15/2021,50,Trek Silque SLR 7 Women's - 2017,Baldwin Bikes,1,1,4799.99
2/15/2021,56,Trek Domane SLR 6 Disc - 2017,Baldwin Bikes,1,2,10449.98
2/15/2021,61,Trek Powerfly 8 FS Plus - 2017,Baldwin Bikes,1,2,8999.98
2/15/2021,79,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,Baldwin Bikes,1,1,362.69
2/15/2021,93,Haro Shredder 20 Girls - 2017,Baldwin Bikes,2,3,558.57
2/15/2021,111,Sun Bicycles Drifter 7 - Women's - 2017,Baldwin Bikes,1,2,847.78
2/16/2021,6,Surly Ice Cream Truck Frameset - 2016,Baldwin Bikes,1,1,422.99
2/16/2021,33,Surly Wednesday Frameset - 2017,Baldwin Bikes,1,1,375.99
2/16/2021,40,Trek Fuel EX 9.8 29 - 2017,Baldwin Bikes,1,2,9299.98
2/16/2021,45,Haro SR 1.2 - 2017,Baldwin Bikes,1,2,1618.18
2/16/2021,64,Electra Townie Original 7D - 2017,Baldwin Bikes,1,2,881.98
2/16/2021,73,Sun Bicycles Brickell Tandem 7 - 2017,Baldwin Bikes,1,2,1424.98
2/16/2021,92,Haro Shredder 20 - 2017,Baldwin Bikes,1,2,390.58
2/16/2021,100,Electra Townie 3i EQ (20-inch) - Boys' - 2017,Baldwin Bikes,1,1,391.99
2/16/2021,102,Electra Townie Original 7D - 2017,Baldwin Bikes,1,1,440.99
2/16/2021,111,Sun Bicycles Drifter 7 - Women's - 2017,Baldwin Bikes,1,1,438.02
2/18/2021,3,Surly Wednesday Frameset - 2016,Baldwin Bikes,1,1,949.99
2/18/2021,22,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Baldwin Bikes,1,2,502.18
2/18/2021,104,Sun Bicycles Streamway - 2017,Baldwin Bikes,1,2,867.58
2/19/2021,16,Electra Townie Original 7D EQ - 2016,Baldwin Bikes,1,1,569.99
2/19/2021,23,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Baldwin Bikes,1,1,284.99
2/19/2021,24,Electra Townie Original 21D - 2016,Baldwin Bikes,1,2,1022.98
2/19/2021,55,Trek Domane S 6 - 2017,Baldwin Bikes,1,1,2159.99
2/19/2021,62,Trek Boone 7 - 2017,Baldwin Bikes,1,2,6299.98
2/19/2021,64,Electra Townie Original 7D - 2017,Baldwin Bikes,1,1,391.99
2/19/2021,75,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,Baldwin Bikes,1,1,479.99
2/19/2021,77,Electra Glam Punk 3i Ladies' - 2017,Baldwin Bikes,1,2,1487.98
2/19/2021,90,Trek Precaliber 16 Girls - 2017,Baldwin Bikes,1,1,188.99
2/19/2021,91,Trek Precaliber 24 (21-Speed) - Girls - 2017,Baldwin Bikes,1,1,332.49
2/19/2021,102,Electra Townie Original 7D - 2017,Baldwin Bikes,1,1,465.49
2/19/2021,108,Sun Bicycles Cruz 3 - Women's - 2017,Baldwin Bikes,1,1,418.49
2/20/2021,101,Electra Townie 7D (20-inch) - Boys' - 2017,Baldwin Bikes,1,2,611.98
2/21/2021,13,Electra Cruiser 1 (24-Inch) - 2016,Baldwin Bikes,1,1,242.99
2/21/2021,59,Trek Domane S 5 Disc - 2017,Baldwin Bikes,1,2,4939.98
2/21/2021,79,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,Baldwin Bikes,1,1,362.69
2/21/2021,96,Electra Moto 3i (20-inch) - Boy's - 2017,Baldwin Bikes,1,2,650.98
2/26/2021,4,Trek Fuel EX 8 29 - 2016,Baldwin Bikes,1,2,5393.98
2/26/2021,47,Trek Remedy 9.8 - 2017,Baldwin Bikes,1,1,4928.99
2/26/2021,55,Trek Domane S 6 - 2017,Baldwin Bikes,1,1,2159.99
2/26/2021,84,Sun Bicycles Lil Kitt'n - 2017,Baldwin Bikes,1,1,104.49
2/26/2021,102,Electra Townie Original 7D - 2017,Baldwin Bikes,1,2,881.98
2/27/2021,17,Pure Cycles Vine 8-Speed - 2016,Baldwin Bikes,1,1,386.1
2/27/2021,19,Pure Cycles William 3-Speed - 2016,Baldwin Bikes,1,2,835.14
2/27/2021,34,Trek Session DH 27.5 Carbon Frameset - 2017,Baldwin Bikes,1,1,375.99
2/27/2021,52,Surly Steamroller - 2017,Baldwin Bikes,1,1,832.19
2/27/2021,56,Trek Domane SLR 6 Disc - 2017,Baldwin Bikes,1,2,10449.98
2/27/2021,62,Trek Boone 7 - 2017,Baldwin Bikes,1,2,5599.98
2/27/2021,77,Electra Glam Punk 3i Ladies' - 2017,Baldwin Bikes,1,2,1487.98
2/28/2021,3,Surly Wednesday Frameset - 2016,Baldwin Bikes,1,1,799.99
2/28/2021,11,Surly Straggler 650b - 2016,Baldwin Bikes,1,1,1344.79
2/28/2021,12,Electra Townie Original 21D - 2016,Baldwin Bikes,1,2,1022.98
2/28/2021,19,Pure Cycles William 3-Speed - 2016,Baldwin Bikes,1,1,359.2
2/28/2021,81,Electra Amsterdam Fashion 7i Ladies' - 2017,Baldwin Bikes,1,1,1044.99
2/28/2021,94,Haro Shredder Pro 20 - 2017,Baldwin Bikes,1,2,399.98
3/1/2021,22,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Baldwin Bikes,1,2,431.98
3/1/2021,33,Surly Wednesday Frameset - 2017,Baldwin Bikes,1,2,751.98
3/1/2021,78,Sun Bicycles Biscayne Tandem CB - 2017,Baldwin Bikes,1,1,583.19
3/1/2021,80,Sun Bicycles Brickell Tandem CB - 2017,Baldwin Bikes,1,1,723.89
3/1/2021,95,"Electra Girl's Hawaii 1 16"" - 2017",Baldwin Bikes,1,2,569.98
3/4/2021,9,Trek Conduit+ - 2016,Baldwin Bikes,1,1,2399.99
3/4/2021,24,Electra Townie Original 21D - 2016,Baldwin Bikes,1,1,522.49
3/4/2021,28,Surly Karate Monkey 27.5+ Frameset - 2017,Baldwin Bikes,1,1,2374.99
3/4/2021,40,Trek Fuel EX 9.8 29 - 2017,Baldwin Bikes,1,1,4649.99
3/4/2021,79,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,Baldwin Bikes,1,1,322.39
3/5/2021,7,Trek Slash 8 27.5 - 2016,Baldwin Bikes,1,2,6399.98
3/5/2021,12,Electra Townie Original 21D - 2016,Baldwin Bikes,1,2,1044.98
3/5/2021,31,Surly Wednesday - 2017,Baldwin Bikes,1,2,3102.68
3/5/2021,36,Surly Troll Frameset - 2017,Baldwin Bikes,1,2,1499.38
3/5/2021,66,Sun Bicycles Revolutions 24 - 2017,Baldwin Bikes,1,1,200.79
3/5/2021,95,"Electra Girl's Hawaii 1 16"" - 2017",Baldwin Bikes,1,1,278.99
3/5/2021,105,Sun Bicycles Streamway 7 - 2017,Baldwin Bikes,1,2,993.22
3/6/2021,17,Pure Cycles Vine 8-Speed - 2016,Baldwin Bikes,1,2,815.1
3/6/2021,64,Electra Townie Original 7D - 2017,Baldwin Bikes,1,1,440.99
3/6/2021,95,"Electra Girl's Hawaii 1 16"" - 2017",Baldwin Bikes,1,1,269.99
3/7/2021,21,Electra Cruiser 1 (24-Inch) - 2016,Baldwin Bikes,1,2,502.18
3/7/2021,29,Trek X-Caliber 8 - 2017,Baldwin Bikes,1,2,1859.98
3/7/2021,43,Trek Fuel EX 9.8 27.5 Plus - 2017,Baldwin Bikes,1,1,4928.99
3/7/2021,52,Surly Steamroller - 2017,Baldwin Bikes,1,2,1401.58
3/7/2021,78,Sun Bicycles Biscayne Tandem CB - 2017,Baldwin Bikes,1,1,602.63
3/7/2021,93,Haro Shredder 20 Girls - 2017,Baldwin Bikes,1,2,398.98
3/8/2021,102,Electra Townie Original 7D - 2017,Baldwin Bikes,1,2,930.98
3/9/2021,6,Surly Ice Cream Truck Frameset - 2016,Baldwin Bikes,1,2,892.98
3/9/2021,8,Trek Remedy 29 Carbon Frameset - 2016,Baldwin Bikes,1,1,1619.99
3/9/2021,29,Trek X-Caliber 8 - 2017,Baldwin Bikes,1,1,929.99
3/9/2021,31,Surly Wednesday - 2017,Baldwin Bikes,1,1,1306.39
3/9/2021,36,Surly Troll Frameset - 2017,Baldwin Bikes,1,2,1549.36
3/9/2021,41,Haro Shift R3 - 2017,Baldwin Bikes,1,2,2792.98
3/9/2021,63,Trek Boone Race Shop Limited - 2017,Baldwin Bikes,1,1,3149.99
3/9/2021,76,"Electra Girl's Hawaii 1 16"" - 2017",Baldwin Bikes,1,1,239.99
3/9/2021,77,Electra Glam Punk 3i Ladies' - 2017,Baldwin Bikes,1,2,1519.98
3/11/2021,14,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Baldwin Bikes,1,1,256.49
3/11/2021,17,Pure Cycles Vine 8-Speed - 2016,Baldwin Bikes,1,2,686.4
3/11/2021,33,Surly Wednesday Frameset - 2017,Baldwin Bikes,1,2,874.18
3/11/2021,92,Haro Shredder 20 - 2017,Baldwin Bikes,1,1,188.99
3/11/2021,103,Sun Bicycles Streamway 3 - 2017,Baldwin Bikes,1,1,513.35
3/12/2021,20,Electra Townie Original 7D EQ - Women's - 2016,Baldwin Bikes,1,1,479.99
3/12/2021,36,Surly Troll Frameset - 2017,Baldwin Bikes,1,2,1582.68
3/12/2021,39,Trek Stache 5 - 2017,Baldwin Bikes,1,1,1394.99
3/12/2021,58,Trek Madone 9.2 - 2017,Baldwin Bikes,1,2,8999.98
3/12/2021,65,Sun Bicycles Lil Bolt Type-R - 2017,Baldwin Bikes,1,1,329.64
3/12/2021,73,Sun Bicycles Brickell Tandem 7 - 2017,Baldwin Bikes,1,1,712.49
3/13/2021,2,Ritchey Timberwolf Frameset - 2016,Baldwin Bikes,1,1,599.99
3/13/2021,5,Heller Shagamaw Frame - 2016,Baldwin Bikes,1,1,1056.79
3/13/2021,7,Trek Slash 8 27.5 - 2016,Baldwin Bikes,1,2,6399.98
3/13/2021,28,Surly Karate Monkey 27.5+ Frameset - 2017,Baldwin Bikes,1,1,1999.99
3/13/2021,35,Sun Bicycles Spider 3i - 2017,Baldwin Bikes,1,1,749.69
3/13/2021,42,Trek Fuel EX 5 27.5 Plus - 2017,Baldwin Bikes,1,2,3679.98
3/13/2021,71,Sun Bicycles Atlas X-Type - 2017,Baldwin Bikes,1,1,375.29
3/15/2021,7,Trek Slash 8 27.5 - 2016,Baldwin Bikes,1,2,6399.98
3/15/2021,8,Trek Remedy 29 Carbon Frameset - 2016,Baldwin Bikes,1,1,1439.99
3/15/2021,16,Electra Townie Original 7D EQ - 2016,Baldwin Bikes,1,2,959.98
3/15/2021,20,Electra Townie Original 7D EQ - Women's - 2016,Baldwin Bikes,1,2,1115.98
3/15/2021,32,Trek Farley Alloy Frameset - 2017,Baldwin Bikes,1,1,422.99
3/15/2021,47,Trek Remedy 9.8 - 2017,Baldwin Bikes,1,1,4239.99
3/15/2021,57,Trek Emonda S 5 - 2017,Baldwin Bikes,2,3,5459.97
3/15/2021,85,Haro Downtown 16 - 2017,Baldwin Bikes,1,1,263.99
3/15/2021,90,Trek Precaliber 16 Girls - 2017,Baldwin Bikes,1,2,335.98
3/15/2021,99,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Baldwin Bikes,1,1,278.99
3/15/2021,101,Electra Townie 7D (20-inch) - Boys' - 2017,Baldwin Bikes,1,1,322.99
3/15/2021,109,Sun Bicycles Cruz 7 - Women's - 2017,Baldwin Bikes,1,2,792.28
3/16/2021,16,Electra Townie Original 7D EQ - 2016,Baldwin Bikes,1,1,479.99
3/16/2021,22,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Baldwin Bikes,1,1,251.09
3/16/2021,72,Sun Bicycles Biscayne Tandem 7 - 2017,Baldwin Bikes,1,2,1115.98
3/18/2021,80,Sun Bicycles Brickell Tandem CB - 2017,Baldwin Bikes,1,1,723.89
3/19/2021,62,Trek Boone 7 - 2017,Baldwin Bikes,1,2,6509.98
3/19/2021,91,Trek Precaliber 24 (21-Speed) - Girls - 2017,Baldwin Bikes,1,1,314.99
3/19/2021,93,Haro Shredder 20 Girls - 2017,Baldwin Bikes,1,2,390.58
3/19/2021,100,Electra Townie 3i EQ (20-inch) - Boys' - 2017,Baldwin Bikes,1,2,783.98
3/20/2021,25,Electra Townie Original 7D - 2015/2016,Baldwin Bikes,1,2,929.98
3/20/2021,54,Trek Domane SL Disc Frameset - 2017,Baldwin Bikes,1,1,2559.99
3/22/2021,2,Ritchey Timberwolf Frameset - 2016,Baldwin Bikes,1,1,599.99
3/22/2021,16,Electra Townie Original 7D EQ - 2016,Baldwin Bikes,1,2,959.98
3/22/2021,30,Surly Ice Cream Truck Frameset - 2017,Baldwin Bikes,1,1,949.99
3/22/2021,39,Trek Stache 5 - 2017,Baldwin Bikes,1,1,1199.99
3/22/2021,56,Trek Domane SLR 6 Disc - 2017,Baldwin Bikes,1,1,4399.99
3/23/2021,17,Pure Cycles Vine 8-Speed - 2016,Baldwin Bikes,1,1,398.97
3/23/2021,28,Surly Karate Monkey 27.5+ Frameset - 2017,Baldwin Bikes,1,1,2249.99
3/23/2021,41,Haro Shift R3 - 2017,Baldwin Bikes,1,2,2792.98
3/23/2021,60,Sun Bicycles ElectroLite - 2017,Baldwin Bikes,1,1,1481.99
3/23/2021,68,Sun Bicycles Cruz 3 - 2017,Baldwin Bikes,1,1,359.99
3/23/2021,75,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,Baldwin Bikes,1,2,1139.98
3/23/2021,95,"Electra Girl's Hawaii 1 16"" - 2017",Baldwin Bikes,2,4,1139.96
3/23/2021,99,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Baldwin Bikes,1,2,569.98
3/24/2021,11,Surly Straggler 650b - 2016,Baldwin Bikes,1,1,1563.32
3/24/2021,54,Trek Domane SL Disc Frameset - 2017,Baldwin Bikes,1,2,6079.98
3/24/2021,62,Trek Boone 7 - 2017,Baldwin Bikes,1,2,6299.98
3/24/2021,69,Sun Bicycles Cruz 7 - 2017,Baldwin Bikes,1,1,396.14
3/24/2021,74,Electra Cruiser Lux 1 - 2017,Baldwin Bikes,1,1,395.99
3/27/2021,6,Surly Ice Cream Truck Frameset - 2016,Baldwin Bikes,1,2,892.98
3/27/2021,52,Surly Steamroller - 2017,Baldwin Bikes,1,1,788.39
3/27/2021,54,Trek Domane SL Disc Frameset - 2017,Baldwin Bikes,1,1,2975.99
3/27/2021,65,Sun Bicycles Lil Bolt Type-R - 2017,Baldwin Bikes,1,2,624.58
3/27/2021,95,"Electra Girl's Hawaii 1 16"" - 2017",Baldwin Bikes,1,2,569.98
3/28/2021,28,Surly Karate Monkey 27.5+ Frameset - 2017,Baldwin Bikes,1,1,2374.99
3/28/2021,30,Surly Ice Cream Truck Frameset - 2017,Baldwin Bikes,1,1,949.99
3/28/2021,36,Surly Troll Frameset - 2017,Baldwin Bikes,1,2,1332.78
3/28/2021,40,Trek Fuel EX 9.8 29 - 2017,Baldwin Bikes,1,1,4499.99
3/29/2021,6,Surly Ice Cream Truck Frameset - 2016,Baldwin Bikes,1,2,892.98
3/29/2021,24,Electra Townie Original 21D - 2016,Baldwin Bikes,1,1,522.49
3/29/2021,32,Trek Farley Alloy Frameset - 2017,Baldwin Bikes,1,1,437.09
3/29/2021,33,Surly Wednesday Frameset - 2017,Baldwin Bikes,1,2,751.98
3/29/2021,50,Trek Silque SLR 7 Women's - 2017,Baldwin Bikes,1,2,11399.98
3/29/2021,53,Surly Ogre Frameset - 2017,Baldwin Bikes,1,1,697.49
3/29/2021,62,Trek Boone 7 - 2017,Baldwin Bikes,1,2,5599.98
3/29/2021,89,Trek Precaliber 16 Boys - 2017,Baldwin Bikes,1,2,335.98
3/30/2021,3,Surly Wednesday Frameset - 2016,Baldwin Bikes,1,2,1859.98
3/30/2021,6,Surly Ice Cream Truck Frameset - 2016,Baldwin Bikes,1,1,437.09
3/30/2021,9,Trek Conduit+ - 2016,Baldwin Bikes,1,2,4799.98
3/30/2021,16,Electra Townie Original 7D EQ - 2016,Baldwin Bikes,1,1,479.99
3/30/2021,21,Electra Cruiser 1 (24-Inch) - 2016,Baldwin Bikes,1,2,431.98
3/30/2021,77,Electra Glam Punk 3i Ladies' - 2017,Baldwin Bikes,1,2,1439.98
3/30/2021,82,Electra Amsterdam Original 3i Ladies' - 2017,Baldwin Bikes,1,2,1055.98
3/30/2021,91,Trek Precaliber 24 (21-Speed) - Girls - 2017,Baldwin Bikes,1,2,650.98
3/30/2021,93,Haro Shredder 20 Girls - 2017,Baldwin Bikes,1,2,377.98
3/30/2021,97,Electra Savannah 3i (20-inch) - Girl's - 2017,Baldwin Bikes,1,1,279.99
3/31/2021,18,Pure Cycles Western 3-Speed - Women's - 2015/2016,Baldwin Bikes,1,1,426.55
3/31/2021,19,Pure Cycles William 3-Speed - 2016,Baldwin Bikes,1,2,853.1
3/31/2021,26,Electra Townie Original 7D EQ - 2016,Baldwin Bikes,1,1,479.99
3/31/2021,78,Sun Bicycles Biscayne Tandem CB - 2017,Baldwin Bikes,1,1,583.19
3/31/2021,85,Haro Downtown 16 - 2017,Baldwin Bikes,1,1,313.49
3/31/2021,92,Haro Shredder 20 - 2017,Baldwin Bikes,1,2,377.98
3/31/2021,96,Electra Moto 3i (20-inch) - Boy's - 2017,Baldwin Bikes,1,2,664.98
4/1/2021,40,Trek Fuel EX 9.8 29 - 2017,Baldwin Bikes,1,1,3999.99
4/1/2021,45,Haro SR 1.2 - 2017,Baldwin Bikes,1,2,1618.18
4/1/2021,54,Trek Domane SL Disc Frameset - 2017,Baldwin Bikes,1,1,2559.99
4/1/2021,66,Sun Bicycles Revolutions 24 - 2017,Baldwin Bikes,1,1,225.89
4/1/2021,70,Electra Amsterdam Original 3i - 2015/2017,Baldwin Bikes,1,1,613.79
4/1/2021,76,"Electra Girl's Hawaii 1 16"" - 2017",Baldwin Bikes,1,2,539.98
4/2/2021,65,Sun Bicycles Lil Bolt Type-R - 2017,Baldwin Bikes,1,1,277.59
4/2/2021,69,Sun Bicycles Cruz 7 - 2017,Baldwin Bikes,1,2,750.58
4/2/2021,83,Trek Boy's Kickster - 2015/2017,Baldwin Bikes,1,2,284.98
4/2/2021,100,Electra Townie 3i EQ (20-inch) - Boys' - 2017,Baldwin Bikes,1,1,440.99
4/3/2021,64,Electra Townie Original 7D - 2017,Baldwin Bikes,1,2,783.98
4/3/2021,75,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,Baldwin Bikes,1,2,1079.98
4/4/2021,19,Pure Cycles William 3-Speed - 2016,Baldwin Bikes,1,2,853.1
4/4/2021,44,Haro SR 1.1 - 2017,Baldwin Bikes,1,2,1004.38
4/4/2021,48,Trek Emonda S 4 - 2017,Baldwin Bikes,2,4,5699.96
4/4/2021,85,Haro Downtown 16 - 2017,Baldwin Bikes,1,1,313.49
4/4/2021,103,Sun Bicycles Streamway 3 - 2017,Baldwin Bikes,1,1,524.39
4/4/2021,105,Sun Bicycles Streamway 7 - 2017,Baldwin Bikes,1,2,993.22
4/5/2021,6,Surly Ice Cream Truck Frameset - 2016,Baldwin Bikes,1,1,375.99
4/5/2021,70,Electra Amsterdam Original 3i - 2015/2017,Baldwin Bikes,1,2,1055.98
4/5/2021,102,Electra Townie Original 7D - 2017,Baldwin Bikes,1,1,455.69
4/5/2021,107,Sun Bicycles Cruz 7 - 2017,Baldwin Bikes,2,2,792.28
4/6/2021,53,Surly Ogre Frameset - 2017,Baldwin Bikes,1,1,712.49
4/6/2021,72,Sun Bicycles Biscayne Tandem 7 - 2017,Baldwin Bikes,1,1,495.99
4/7/2021,28,Surly Karate Monkey 27.5+ Frameset - 2017,Baldwin Bikes,1,1,1999.99
4/7/2021,36,Surly Troll Frameset - 2017,Baldwin Bikes,1,1,749.69
4/7/2021,41,Haro Shift R3 - 2017,Baldwin Bikes,1,1,1175.99
4/7/2021,43,Trek Fuel EX 9.8 27.5 Plus - 2017,Baldwin Bikes,1,1,5034.99
4/7/2021,45,Haro SR 1.2 - 2017,Baldwin Bikes,1,2,1391.98
4/7/2021,108,Sun Bicycles Cruz 3 - Women's - 2017,Baldwin Bikes,1,1,359.99
4/9/2021,24,Electra Townie Original 21D - 2016,Baldwin Bikes,1,1,439.99
4/9/2021,25,Electra Townie Original 7D - 2015/2016,Baldwin Bikes,1,2,799.98
4/9/2021,55,Trek Domane S 6 - 2017,Baldwin Bikes,1,2,5021.98
4/9/2021,103,Sun Bicycles Streamway 3 - 2017,Baldwin Bikes,1,1,441.59
4/9/2021,105,Sun Bicycles Streamway 7 - 2017,Baldwin Bikes,1,2,961.18
4/11/2021,11,Surly Straggler 650b - 2016,Baldwin Bikes,1,1,1344.79
4/11/2021,16,Electra Townie Original 7D EQ - 2016,Baldwin Bikes,1,2,1079.98
4/11/2021,27,Surly Big Dummy Frameset - 2017,Baldwin Bikes,1,1,929.99
4/11/2021,45,Haro SR 1.2 - 2017,Baldwin Bikes,1,1,695.99
4/11/2021,54,Trek Domane SL Disc Frameset - 2017,Baldwin Bikes,1,1,3039.99
4/11/2021,67,Sun Bicycles Revolutions 24 - Girl's - 2017,Baldwin Bikes,1,1,200.79
4/11/2021,68,Sun Bicycles Cruz 3 - 2017,Baldwin Bikes,1,1,404.99
4/11/2021,85,Haro Downtown 16 - 2017,Baldwin Bikes,1,2,527.98
4/11/2021,96,Electra Moto 3i (20-inch) - Boy's - 2017,Baldwin Bikes,1,2,559.98
4/11/2021,100,Electra Townie 3i EQ (20-inch) - Boys' - 2017,Baldwin Bikes,1,2,911.38
4/12/2021,20,Electra Townie Original 7D EQ - Women's - 2016,Baldwin Bikes,1,2,1139.98
4/12/2021,21,Electra Cruiser 1 (24-Inch) - 2016,Baldwin Bikes,1,1,256.49
4/12/2021,54,Trek Domane SL Disc Frameset - 2017,Baldwin Bikes,1,1,2975.99
4/12/2021,78,Sun Bicycles Biscayne Tandem CB - 2017,Baldwin Bikes,1,1,518.39
4/13/2021,51,Trek Silque SLR 8 Women's - 2017,Baldwin Bikes,1,1,6174.99
4/13/2021,87,Trek Precaliber 12 Boys - 2017,Baldwin Bikes,1,2,303.98
4/13/2021,97,Electra Savannah 3i (20-inch) - Girl's - 2017,Baldwin Bikes,1,1,314.99
4/13/2021,108,Sun Bicycles Cruz 3 - Women's - 2017,Baldwin Bikes,1,2,719.98
4/14/2021,10,Surly Straggler - 2016,Baldwin Bikes,1,1,1394.1
4/14/2021,28,Surly Karate Monkey 27.5+ Frameset - 2017,Baldwin Bikes,1,1,2249.99
4/14/2021,65,Sun Bicycles Lil Bolt Type-R - 2017,Baldwin Bikes,1,2,645.4
4/14/2021,100,Electra Townie 3i EQ (20-inch) - Boys' - 2017,Baldwin Bikes,1,2,930.98
4/15/2021,9,Trek Conduit+ - 2016,Baldwin Bikes,1,1,2399.99
4/15/2021,11,Surly Straggler 650b - 2016,Baldwin Bikes,1,1,1344.79
4/15/2021,22,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Baldwin Bikes,1,2,485.98
4/15/2021,27,Surly Big Dummy Frameset - 2017,Baldwin Bikes,1,1,929.99
4/15/2021,42,Trek Fuel EX 5 27.5 Plus - 2017,Baldwin Bikes,1,1,2069.99
4/15/2021,43,Trek Fuel EX 9.8 27.5 Plus - 2017,Baldwin Bikes,1,1,4928.99
